# meteo data from ECHO meteo data at EPFL
# time is timestamp yyyy-mm-dd HH:MM
# T is air temperature in degree Celsius
# rh is relative humidity in %
time,T,rh
2018-06-02 11:30,24.23,64
2018-06-02 11:45,24.45,64
2018-06-02 12:00,24.54,63
2018-06-02 12:15,23.81,63
2018-06-02 12:30,24.5,63
2018-06-02 12:45,25.53,63
2018-06-02 13:00,26.11,63
2018-06-02 13:15,26.4,63
2018-06-02 13:30,26.64,63
2018-06-02 13:45,26.56,62
2018-06-02 14:00,26.99,60
2018-06-02 14:15,27.87,57
2018-06-02 14:30,28.19,54
2018-06-02 14:45,28.55,53
2018-06-02 15:00,28.45,53
2018-06-02 15:15,29,52
2018-06-02 15:30,29.04,54
2018-06-02 15:45,28.85,54
2018-06-02 16:00,29.05,54
2018-06-02 16:15,28.27,55
2018-06-02 16:30,27.69,55
2018-06-02 16:45,27.97,54
2018-06-02 17:00,29.42,52
2018-06-02 17:15,29.53,49
2018-06-02 17:30,26.19,51
2018-06-02 17:45,25.28,51
2018-06-02 18:00,25.09,52
2018-06-02 18:15,25.06,51
2018-06-02 18:30,24.78,51
2018-06-02 18:45,24.58,52
2018-06-02 19:00,24.41,53
2018-06-02 19:15,24.19,54
2018-06-02 19:30,23.9,56
2018-06-02 19:45,23.38,58
2018-06-02 20:00,22.84,60
2018-06-02 20:15,22.34,61
2018-06-02 20:30,21.74,64
2018-06-02 20:45,21.45,65
2018-06-02 21:00,21.17,66
2018-06-02 21:15,20.89,68
2018-06-02 21:30,20.71,67
2018-06-02 21:45,20.4,69
2018-06-02 22:00,20.07,70
2018-06-02 22:15,20.11,69
2018-06-02 22:30,19.94,70
2018-06-02 22:45,19.75,70
2018-06-02 23:00,19.72,70
2018-06-02 23:15,19.53,71
2018-06-02 23:30,19.2,72
2018-06-02 23:45,19.04,73
2018-06-03 00:00,18.9,73
2018-06-03 00:15,18.83,73
2018-06-03 00:30,18.63,74
2018-06-03 00:45,18.51,74
2018-06-03 01:00,18.19,75
2018-06-03 01:15,17.92,76
2018-06-03 01:30,17.87,76
2018-06-03 01:45,17.69,76
2018-06-03 02:00,17.4,78
2018-06-03 02:15,17.39,78
2018-06-03 02:30,17.24,79
2018-06-03 02:45,17.14,80
2018-06-03 03:00,17.15,79
2018-06-03 03:15,17.19,79
2018-06-03 03:30,17.14,79
2018-06-03 03:45,16.97,80
2018-06-03 04:00,16.76,80
2018-06-03 04:15,16.56,81
2018-06-03 04:30,16.41,82
2018-06-03 04:45,16.24,83
2018-06-03 05:00,16.47,84
2018-06-03 05:15,16.52,84
2018-06-03 05:30,16.68,84
2018-06-03 05:45,16.9,84
2018-06-03 06:00,17.07,83
2018-06-03 06:15,17.31,83
2018-06-03 06:30,17.55,82
2018-06-03 06:45,17.87,82
2018-06-03 07:00,18.89,81
2018-06-03 07:15,20.77,77
2018-06-03 07:30,20.41,76
2018-06-03 07:45,19.83,78
2018-06-03 08:00,19.74,79
2018-06-03 08:15,20.08,78
2018-06-03 08:30,20.73,76
2018-06-03 08:45,21.19,73
2018-06-03 09:00,22.6,70
2018-06-03 09:15,21.57,71
2018-06-03 09:30,21.65,72
2018-06-03 09:45,23.63,69
2018-06-03 10:00,25.06,68
2018-06-03 10:15,25.25,68
2018-06-03 10:30,25.96,66
2018-06-03 10:45,26.26,65
2018-06-03 11:00,26.21,67
2018-06-03 11:15,25.21,69
2018-06-03 11:30,25.63,67
2018-06-03 11:45,25.75,66
2018-06-03 12:00,25.95,63
2018-06-03 12:15,25.34,64
2018-06-03 12:30,26.01,63
2018-06-03 12:45,26.63,63
2018-06-03 13:00,26.5,65
2018-06-03 13:15,26.81,63
2018-06-03 13:30,26.88,62
2018-06-03 13:45,27.46,62
2018-06-03 14:00,28.48,60
2018-06-03 14:15,28.59,61
2018-06-03 14:30,27.77,61
2018-06-03 14:45,28.17,62
2018-06-03 15:00,28.92,58
2018-06-03 15:15,28.8,60
2018-06-03 15:30,29.52,55
2018-06-03 15:45,30.97,49
2018-06-03 16:00,28.87,51
2018-06-03 16:15,27.53,58
2018-06-03 16:30,26.88,57
2018-06-03 16:45,28.59,56
2018-06-03 17:00,27.51,55
2018-06-03 17:15,25.8,59
2018-06-03 17:30,24.37,67
2018-06-03 17:45,24.16,66
2018-06-03 18:00,23.35,72
2018-06-03 18:15,22.69,73
2018-06-03 18:30,22.55,73
2018-06-03 18:45,22.74,72
2018-06-03 19:00,22.42,74
2018-06-03 19:15,22.33,72
2018-06-03 19:30,22.2,70
2018-06-03 19:45,21.41,73
2018-06-03 20:00,21.11,73
2018-06-03 20:15,21.2,71
2018-06-03 20:30,21.25,70
2018-06-03 20:45,20.39,76
2018-06-03 21:00,18.89,79
2018-06-03 21:15,18.89,74
2018-06-03 21:30,18.97,74
2018-06-03 21:45,18.76,78
2018-06-03 22:00,18.31,83
2018-06-03 22:15,17.97,86
2018-06-03 22:30,17.61,86
2018-06-03 22:45,17.52,86
2018-06-03 23:00,17.4,85
2018-06-03 23:15,17.53,82
2018-06-03 23:30,17.63,81
2018-06-03 23:45,17.65,82
2018-06-04 00:00,17.46,84
2018-06-04 00:15,17.32,84
2018-06-04 00:30,17.26,84
2018-06-04 00:45,17.21,83
2018-06-04 01:00,17.08,82
2018-06-04 01:15,16.7,83
2018-06-04 01:30,16.42,84
2018-06-04 01:45,16.49,84
2018-06-04 02:00,16.79,82
2018-06-04 02:15,16.9,82
2018-06-04 02:30,16.87,83
2018-06-04 02:45,16.85,84
2018-06-04 03:00,16.66,85
2018-06-04 03:15,16.19,87
2018-06-04 03:30,16.13,88
2018-06-04 03:45,16.25,89
2018-06-04 04:00,15.94,89
2018-06-04 04:15,15.7,90
2018-06-04 04:30,15.81,90
2018-06-04 04:45,16.02,89
2018-06-04 05:00,15.76,89
2018-06-04 05:15,15.61,90
2018-06-04 05:30,15.77,90
2018-06-04 05:45,16.28,90
2018-06-04 06:00,16.53,90
2018-06-04 06:15,16.67,90
2018-06-04 06:30,17.08,90
2018-06-04 06:45,17.55,89
2018-06-04 07:00,18.46,87
2018-06-04 07:15,18.35,84
2018-06-04 07:30,18.48,84
2018-06-04 07:45,18.7,83
2018-06-04 08:00,18.78,84
2018-06-04 08:15,18.62,85
2018-06-04 08:30,19.54,83
2018-06-04 08:45,20.22,80
2018-06-04 09:00,21.76,76
2018-06-04 09:15,22.65,74
2018-06-04 09:30,23.03,72
2018-06-04 09:45,21.32,74
2018-06-04 10:00,20.65,78
2018-06-04 10:15,21.18,77
2018-06-04 10:30,21.27,79
2018-06-04 10:45,22.14,76
2018-06-04 11:00,23.5,72
2018-06-04 11:15,22.59,71
2018-06-04 11:30,22.77,71
2018-06-04 11:45,23.28,70
2018-06-04 12:00,23.29,69
2018-06-04 12:15,23.31,68
2018-06-04 12:30,23.52,67
2018-06-04 12:45,23.72,67
2018-06-04 13:00,23.72,67
2018-06-04 13:15,24.16,67
2018-06-04 13:30,24.55,65
2018-06-04 13:45,24.8,65
2018-06-04 14:00,25.32,64
2018-06-04 14:15,26.22,63
2018-06-04 14:30,26.48,63
2018-06-04 14:45,26.52,64
2018-06-04 15:00,27.13,64
2018-06-04 15:15,26.6,68
2018-06-04 15:30,25.23,71
2018-06-04 15:45,26.29,70
2018-06-04 16:00,27.19,67
2018-06-04 16:15,27.24,65
2018-06-04 16:30,26.63,63
2018-06-04 16:45,24.04,66
2018-06-04 17:00,23.71,67
2018-06-04 17:15,23.09,72
2018-06-04 17:30,22.63,73
2018-06-04 17:45,18.7,88
2018-06-04 18:00,18.07,93
2018-06-04 18:15,17.9,92
2018-06-04 18:30,18.11,91
2018-06-04 18:45,18.14,93
2018-06-04 19:00,17.49,94
2018-06-04 19:15,17.35,96
2018-06-04 19:30,17.06,97
2018-06-04 19:45,16.85,96
2018-06-04 20:00,17.11,97
2018-06-04 20:15,17.32,97
2018-06-04 20:30,17.03,98
2018-06-04 20:45,16.44,99
2018-06-04 21:00,16.42,100
2018-06-04 21:15,16.48,100
2018-06-04 21:30,16.6,100
2018-06-04 21:45,16.68,100
2018-06-04 22:00,16.71,100
2018-06-04 22:15,16.71,100
2018-06-04 22:30,16.72,100
2018-06-04 22:45,16.62,100
2018-06-04 23:00,16.58,100
2018-06-04 23:15,16.55,100
2018-06-04 23:30,16.42,100
2018-06-04 23:45,16.2,100
2018-06-05 00:00,16.12,100
2018-06-05 00:15,16.19,100
2018-06-05 00:30,16.16,100
2018-06-05 00:45,16.07,100
2018-06-05 01:00,15.97,100
2018-06-05 01:15,15.78,100
2018-06-05 01:30,15.83,100
2018-06-05 01:45,16.21,100
2018-06-05 02:00,16.47,100
2018-06-05 02:15,16.29,100
2018-06-05 02:30,16.24,100
2018-06-05 02:45,16.37,100
2018-06-05 03:00,16.37,100
2018-06-05 03:15,16.24,100
2018-06-05 03:30,15.98,100
2018-06-05 03:45,15.79,100
2018-06-05 04:00,15.75,100
2018-06-05 04:15,15.6,100
2018-06-05 04:30,15.74,100
2018-06-05 04:45,16.1,100
2018-06-05 05:00,16.17,100
2018-06-05 05:15,16.27,100
2018-06-05 05:30,16.4,100
2018-06-05 05:45,16.52,100
2018-06-05 06:00,16.68,100
2018-06-05 06:15,16.87,100
2018-06-05 06:30,16.98,100
2018-06-05 06:45,17.29,100
2018-06-05 07:00,18.11,100
2018-06-05 07:15,18.3,100
2018-06-05 07:30,18.27,100
2018-06-05 07:45,18.3,100
2018-06-05 08:00,18.48,100
2018-06-05 08:15,19.16,100
2018-06-05 08:30,19.54,100
2018-06-05 08:45,19.74,99
2018-06-05 09:00,20.2,97
2018-06-05 09:15,21.45,93
2018-06-05 09:30,21.91,86
2018-06-05 09:45,22.44,82
2018-06-05 10:00,22.79,77
2018-06-05 10:15,22.88,78
2018-06-05 10:30,23.21,76
2018-06-05 10:45,23.25,76
2018-06-05 11:00,23.24,75
2018-06-05 11:15,23.8,73
2018-06-05 11:30,24.12,71
2018-06-05 11:45,24.55,69
2018-06-05 12:00,24.63,68
2018-06-05 12:15,24.04,68
2018-06-05 12:30,24.72,69
2018-06-05 12:45,25.43,67
2018-06-05 13:00,25.96,65
2018-06-05 13:15,26.15,63
2018-06-05 13:30,25.89,63
2018-06-05 13:45,26.59,61
2018-06-05 14:00,27.31,58
2018-06-05 14:15,27.66,57
2018-06-05 14:30,27.31,57
2018-06-05 14:45,27.8,57
2018-06-05 15:00,28.04,57
2018-06-05 15:15,28.27,58
2018-06-05 15:30,28.1,56
2018-06-05 15:45,26.37,58
2018-06-05 16:00,26.86,58
2018-06-05 16:15,27.44,59
2018-06-05 16:30,28.17,58
2018-06-05 16:45,28.78,59
2018-06-05 17:00,28.01,63
2018-06-05 17:15,27.6,64
2018-06-05 17:30,27.62,65
2018-06-05 17:45,27.99,64
2018-06-05 18:00,26.32,64
2018-06-05 18:15,27.24,58
2018-06-05 18:30,24.71,67
2018-06-05 18:45,23.6,68
2018-06-05 19:00,23.4,66
2018-06-05 19:15,22.76,69
2018-06-05 19:30,22.71,70
2018-06-05 19:45,22.82,67
2018-06-05 20:00,22.76,66
2018-06-05 20:15,22.61,68
2018-06-05 20:30,21.43,72
2018-06-05 20:45,19.11,82
2018-06-05 21:00,17.83,86
2018-06-05 21:15,18.16,86
2018-06-05 21:30,18.33,84
2018-06-05 21:45,18.09,83
2018-06-05 22:00,17.68,86
2018-06-05 22:15,17.6,90
2018-06-05 22:30,17.75,92
2018-06-05 22:45,17.92,92
2018-06-05 23:00,18.13,93
2018-06-05 23:15,18.22,93
2018-06-05 23:30,18.3,94
2018-06-05 23:45,18.15,95
2018-06-06 00:00,17.87,95
2018-06-06 00:15,17.78,93
2018-06-06 00:30,17.7,94
2018-06-06 00:45,17.62,95
2018-06-06 01:00,17.3,96
2018-06-06 01:15,16.98,97
2018-06-06 01:30,16.65,98
2018-06-06 01:45,16.48,99
2018-06-06 02:00,16.23,100
2018-06-06 02:15,16.12,100
2018-06-06 02:30,15.97,100
2018-06-06 02:45,15.91,100
2018-06-06 03:00,15.98,100
2018-06-06 03:15,15.86,100
2018-06-06 03:30,15.79,100
2018-06-06 03:45,15.83,100
2018-06-06 04:00,15.82,100
2018-06-06 04:15,15.8,100
2018-06-06 04:30,15.79,100
2018-06-06 04:45,15.72,100
2018-06-06 05:00,15.64,100
2018-06-06 05:15,15.82,100
2018-06-06 05:30,16.05,100
2018-06-06 05:45,16.11,100
2018-06-06 06:00,15.99,100
2018-06-06 06:15,16.06,100
2018-06-06 06:30,16.29,100
2018-06-06 06:45,16.23,100
2018-06-06 07:00,16.4,100
2018-06-06 07:15,16.83,100
2018-06-06 07:30,17.92,100
2018-06-06 07:45,19.95,100
2018-06-06 08:00,21.25,100
2018-06-06 08:15,21.15,94
2018-06-06 08:30,21.78,83
2018-06-06 08:45,21.32,81
2018-06-06 09:00,22.19,78
2018-06-06 09:15,22.24,76
2018-06-06 09:30,22,77
2018-06-06 09:45,22.16,77
2018-06-06 10:00,23.23,75
2018-06-06 10:15,22.6,75
2018-06-06 10:30,22.14,78
2018-06-06 10:45,22.35,77
2018-06-06 11:00,22.48,77
2018-06-06 11:15,23.26,76
2018-06-06 11:30,24.12,74
2018-06-06 11:45,24.79,73
2018-06-06 12:00,24.19,72
2018-06-06 12:15,23.4,73
2018-06-06 12:30,23.67,73
2018-06-06 12:45,25.5,69
2018-06-06 13:00,26.07,69
2018-06-06 13:15,24.94,69
2018-06-06 13:30,24.87,67
2018-06-06 13:45,24.99,64
2018-06-06 14:00,24.54,65
2018-06-06 14:15,25.61,62
2018-06-06 14:30,27.56,52
2018-06-06 14:45,27.59,49
2018-06-06 15:00,27.06,49
2018-06-06 15:15,25.85,49
2018-06-06 15:30,25.61,56
2018-06-06 15:45,24.99,61
2018-06-06 16:00,23.87,59
2018-06-06 16:15,23.68,61
2018-06-06 16:30,23.5,63
2018-06-06 16:45,23.15,63
2018-06-06 17:00,22.71,65
2018-06-06 17:15,21.17,72
2018-06-06 17:30,18.85,79
2018-06-06 17:45,18.68,80
2018-06-06 18:00,19.2,84
2018-06-06 18:15,19.09,85
2018-06-06 18:30,18.98,85
2018-06-06 18:45,19.34,87
2018-06-06 19:00,19.38,87
2018-06-06 19:15,19.4,86
2018-06-06 19:30,18.95,85
2018-06-06 19:45,18.74,87
2018-06-06 20:00,18.82,89
2018-06-06 20:15,19.19,88
2018-06-06 20:30,19.31,87
2018-06-06 20:45,19.13,87
2018-06-06 21:00,18.97,87
2018-06-06 21:15,18.46,89
2018-06-06 21:30,17.61,88
2018-06-06 21:45,17.16,90
2018-06-06 22:00,16.92,92
2018-06-06 22:15,16.75,95
2018-06-06 22:30,16.73,96
2018-06-06 22:45,16.68,98
2018-06-06 23:00,16.63,98
2018-06-06 23:15,16.7,98
2018-06-06 23:30,16.64,99
2018-06-06 23:45,16.54,99
2018-06-07 00:00,16.58,99
2018-06-07 00:15,16.54,99
2018-06-07 00:30,16.54,99
2018-06-07 00:45,16.43,99
2018-06-07 01:00,16.38,99
2018-06-07 01:15,16.43,99
2018-06-07 01:30,16.43,100
2018-06-07 01:45,16.42,100
2018-06-07 02:00,16.3,100
2018-06-07 02:15,16.15,100
2018-06-07 02:30,16.25,100
2018-06-07 02:45,16.27,100
2018-06-07 03:00,16.29,100
2018-06-07 03:15,16.28,100
2018-06-07 03:30,16.29,100
2018-06-07 03:45,16.26,100
2018-06-07 04:00,16.23,100
2018-06-07 04:15,16.36,100
2018-06-07 04:30,16.4,100
2018-06-07 04:45,16.4,100
2018-06-07 05:00,16.45,100
2018-06-07 05:15,16.51,100
2018-06-07 05:30,16.58,100
2018-06-07 05:45,16.64,100
2018-06-07 06:00,16.68,100
2018-06-07 06:15,16.93,100
2018-06-07 06:30,16.97,100
2018-06-07 06:45,17.1,100
2018-06-07 07:00,17.31,100
2018-06-07 07:15,17.36,100
2018-06-07 07:30,17.37,100
2018-06-07 07:45,17.56,100
2018-06-07 08:00,17.86,100
2018-06-07 08:15,17.92,100
2018-06-07 08:30,17.98,100
2018-06-07 08:45,18.62,98
2018-06-07 09:00,19.41,95
2018-06-07 09:15,19.74,92
2018-06-07 09:30,20.58,89
2018-06-07 09:45,22.01,84
2018-06-07 10:00,22.17,82
2018-06-07 10:15,22.17,81
2018-06-07 10:30,22.64,79
2018-06-07 10:45,23.12,79
2018-06-07 11:00,23.27,78
2018-06-07 11:15,24.09,75
2018-06-07 11:30,24.39,72
2018-06-07 11:45,24.52,69
2018-06-07 12:00,24.53,69
2018-06-07 12:15,23.62,68
2018-06-07 12:30,24.48,66
2018-06-07 12:45,25.69,63
2018-06-07 13:00,26.09,60
2018-06-07 13:15,25.65,60
2018-06-07 13:30,25.83,60
2018-06-07 13:45,25.52,61
2018-06-07 14:00,25.7,62
2018-06-07 14:15,26.75,60
2018-06-07 14:30,27.1,60
2018-06-07 14:45,24.12,64
2018-06-07 15:00,25.8,62
2018-06-07 15:15,25.96,58
2018-06-07 15:30,24.32,65
2018-06-07 15:45,24.37,68
2018-06-07 16:00,24.23,67
2018-06-07 16:15,24.43,64
2018-06-07 16:30,25.06,58
2018-06-07 16:45,25.44,59
2018-06-07 17:00,24.12,73
2018-06-07 17:15,24.64,71
2018-06-07 17:30,26.68,64
2018-06-07 17:45,26.23,62
2018-06-07 18:00,24.44,63
2018-06-07 18:15,23.51,67
2018-06-07 18:30,22.42,77
2018-06-07 18:45,22.27,74
2018-06-07 19:00,21.93,74
2018-06-07 19:15,21.7,72
2018-06-07 19:30,21.48,72
2018-06-07 19:45,21.42,71
2018-06-07 20:00,21.06,72
2018-06-07 20:15,20.87,73
2018-06-07 20:30,20.59,74
2018-06-07 20:45,20.88,72
2018-06-07 21:00,20.76,71
2018-06-07 21:15,20.31,74
2018-06-07 21:30,19.72,76
2018-06-07 21:45,19.77,77
2018-06-07 22:00,19.77,76
2018-06-07 22:15,19.54,74
2018-06-07 22:30,19.51,72
2018-06-07 22:45,19.56,72
2018-06-07 23:00,19.3,74
2018-06-07 23:15,19.1,75
2018-06-07 23:30,19.01,77
2018-06-07 23:45,18.98,79
2018-06-08 00:00,18.8,81
2018-06-08 00:15,18.65,82
2018-06-08 00:30,18.76,83
2018-06-08 00:45,18.61,86
2018-06-08 01:00,18.44,87
2018-06-08 01:15,18.22,87
2018-06-08 01:30,18.27,85
2018-06-08 01:45,18.28,82
2018-06-08 02:00,18.17,82
2018-06-08 02:15,18.02,83
2018-06-08 02:30,17.73,83
2018-06-08 02:45,17.48,85
2018-06-08 03:00,17.64,86
2018-06-08 03:15,17.7,86
2018-06-08 03:30,17.55,86
2018-06-08 03:45,17.31,86
2018-06-08 04:00,17.33,86
2018-06-08 04:15,17.32,85
2018-06-08 04:30,16.86,86
2018-06-08 04:45,16.45,87
2018-06-08 05:00,16.25,88
2018-06-08 05:15,16.19,89
2018-06-08 05:30,16.42,89
2018-06-08 05:45,16.66,89
2018-06-08 06:00,17.39,88
2018-06-08 06:15,17.66,86
2018-06-08 06:30,17.82,86
2018-06-08 06:45,18.39,82
2018-06-08 07:00,19.62,78
2018-06-08 07:15,19.51,78
2018-06-08 07:30,19.47,78
2018-06-08 07:45,19.71,77
2018-06-08 08:00,20.19,75
2018-06-08 08:15,21.23,74
2018-06-08 08:30,21.95,73
2018-06-08 08:45,23.19,72
2018-06-08 09:00,23.61,73
2018-06-08 09:15,22.7,74
2018-06-08 09:30,21.29,76
2018-06-08 09:45,21.93,76
2018-06-08 10:00,22.91,74
2018-06-08 10:15,22.03,75
2018-06-08 10:30,23.23,72
2018-06-08 10:45,23.04,73
2018-06-08 11:00,24.55,70
2018-06-08 11:15,22.89,71
2018-06-08 11:30,22.28,73
2018-06-08 11:45,22.9,72
2018-06-08 12:00,24.62,70
2018-06-08 12:15,24.8,69
2018-06-08 12:30,24.42,69
2018-06-08 12:45,25.15,68
2018-06-08 13:00,26.22,66
2018-06-08 13:15,27.39,65
2018-06-08 13:30,26.2,66
2018-06-08 13:45,26.07,66
2018-06-08 14:00,26.43,66
2018-06-08 14:15,27.12,64
2018-06-08 14:30,26.12,65
2018-06-08 14:45,24.05,67
2018-06-08 15:00,24.76,67
2018-06-08 15:15,27.95,61
2018-06-08 15:30,25.44,61
2018-06-08 15:45,18.91,76
2018-06-08 16:00,17.79,88
2018-06-08 16:15,17.97,92
2018-06-08 16:30,18.05,94
2018-06-08 16:45,17.71,96
2018-06-08 17:00,17.64,97
2018-06-08 17:15,17.67,97
2018-06-08 17:30,17.76,96
2018-06-08 17:45,18.2,96
2018-06-08 18:00,18.38,95
2018-06-08 18:15,18.4,94
2018-06-08 18:30,18.44,93
2018-06-08 18:45,18.48,93
2018-06-08 19:00,18.47,94
2018-06-08 19:15,18.51,93
2018-06-08 19:30,18.46,93
2018-06-08 19:45,18.11,95
2018-06-08 20:00,17.71,95
2018-06-08 20:15,17.73,96
2018-06-08 20:30,17.74,97
2018-06-08 20:45,17.49,98
2018-06-08 21:00,17.44,98
2018-06-08 21:15,17.39,98
2018-06-08 21:30,17.42,98
2018-06-08 21:45,17.3,98
2018-06-08 22:00,17.13,98
2018-06-08 22:15,16.9,98
2018-06-08 22:30,16.61,99
2018-06-08 22:45,16.44,100
2018-06-08 23:00,16.33,100
2018-06-08 23:15,16.23,100
2018-06-08 23:30,16.16,100
2018-06-08 23:45,16.15,100
2018-06-09 00:00,16.16,100
2018-06-09 00:15,16.38,100
2018-06-09 00:30,16.68,100
2018-06-09 00:45,16.63,100
2018-06-09 01:00,16.59,100
2018-06-09 01:15,16.62,100
2018-06-09 01:30,16.69,100
2018-06-09 01:45,16.63,100
2018-06-09 02:00,16.55,100
2018-06-09 02:15,16.62,100
2018-06-09 02:30,16.37,100
2018-06-09 02:45,16.1,100
2018-06-09 03:00,15.91,100
2018-06-09 03:15,15.83,100
2018-06-09 03:30,15.81,100
2018-06-09 03:45,15.77,100
2018-06-09 04:00,15.94,100
2018-06-09 04:15,16.08,100
2018-06-09 04:30,16.15,100
2018-06-09 04:45,16.07,100
2018-06-09 05:00,16.22,100
2018-06-09 05:15,16.29,100
2018-06-09 05:30,16.38,100
2018-06-09 05:45,16.58,100
2018-06-09 06:00,16.71,100
2018-06-09 06:15,16.9,100
2018-06-09 06:30,17.25,100
2018-06-09 06:45,17.57,100
2018-06-09 07:00,18.31,100
2018-06-09 07:15,18.37,100
2018-06-09 07:30,18.58,100
2018-06-09 07:45,19.19,100
2018-06-09 08:00,19.45,100
2018-06-09 08:15,19.88,100
2018-06-09 08:30,21.12,100
2018-06-09 08:45,22.9,93
2018-06-09 09:00,22.71,84
2018-06-09 09:15,21.74,84
2018-06-09 09:30,22.07,82
2018-06-09 09:45,22.85,80
2018-06-09 10:00,23.43,79
2018-06-09 10:15,23.76,76
2018-06-09 10:30,24.77,74
2018-06-09 10:45,24.14,74
2018-06-09 11:00,23.91,76
2018-06-09 11:15,24.15,76
2018-06-09 11:30,24.55,74
2018-06-09 11:45,24.71,72
2018-06-09 12:00,25.16,69
2018-06-09 12:15,24.28,68
2018-06-09 12:30,25.28,67
2018-06-09 12:45,26.31,66
2018-06-09 13:00,26.89,65
2018-06-09 13:15,27.41,63
2018-06-09 13:30,27.4,60
2018-06-09 13:45,27.47,61
2018-06-09 14:00,28.08,57
2018-06-09 14:15,28,59
2018-06-09 14:30,28.72,56
2018-06-09 14:45,29.79,54
2018-06-09 15:00,28.39,52
2018-06-09 15:15,29.04,49
2018-06-09 15:30,29.66,49
2018-06-09 15:45,27.9,48
2018-06-09 16:00,28.21,48
2018-06-09 16:15,27.9,49
2018-06-09 16:30,27.77,50
2018-06-09 16:45,29.18,53
2018-06-09 17:00,28.22,55
2018-06-09 17:15,28.69,55
2018-06-09 17:30,28.59,57
2018-06-09 17:45,28.4,58
2018-06-09 18:00,25.39,62
2018-06-09 18:15,24.26,63
2018-06-09 18:30,24.29,63
2018-06-09 18:45,24.13,65
2018-06-09 19:00,23.32,69
2018-06-09 19:15,23.03,68
2018-06-09 19:30,23.01,66
2018-06-09 19:45,22.93,63
2018-06-09 20:00,22.43,64
2018-06-09 20:15,21.83,64
2018-06-09 20:30,21.8,64
2018-06-09 20:45,21.44,72
2018-06-09 21:00,20.91,78
2018-06-09 21:15,20.62,78
2018-06-09 21:30,20.83,74
2018-06-09 21:45,20.54,74
2018-06-09 22:00,19.96,77
2018-06-09 22:15,19.47,79
2018-06-09 22:30,19.3,81
2018-06-09 22:45,19.4,83
2018-06-09 23:00,19.67,83
2018-06-09 23:15,19.73,83
2018-06-09 23:30,19.38,84
2018-06-09 23:45,19.17,85
2018-06-10 00:00,19,85
2018-06-10 00:15,18.58,87
2018-06-10 00:30,18.52,87
2018-06-10 00:45,18.37,87
2018-06-10 01:00,18.15,88
2018-06-10 01:15,18.15,89
2018-06-10 01:30,17.81,90
2018-06-10 01:45,17.68,89
2018-06-10 02:00,17.37,89
2018-06-10 02:15,17.03,89
2018-06-10 02:30,16.86,90
2018-06-10 02:45,16.65,91
2018-06-10 03:00,16.62,92
2018-06-10 03:15,16.36,92
2018-06-10 03:30,16.24,93
2018-06-10 03:45,16.22,93
2018-06-10 04:00,16.09,93
2018-06-10 04:15,15.94,94
2018-06-10 04:30,15.92,94
2018-06-10 04:45,15.8,94
2018-06-10 05:00,15.76,94
2018-06-10 05:15,15.9,94
2018-06-10 05:30,15.98,93
2018-06-10 05:45,16.25,92
2018-06-10 06:00,16.53,92
2018-06-10 06:15,17.03,91
2018-06-10 06:30,17.78,90
2018-06-10 06:45,18.81,87
2018-06-10 07:00,20.85,84
2018-06-10 07:15,22.1,80
2018-06-10 07:30,22.95,78
2018-06-10 07:45,23.41,76
2018-06-10 08:00,24.12,74
2018-06-10 08:15,24,76
2018-06-10 08:30,24.31,75
2018-06-10 08:45,25.14,74
2018-06-10 09:00,24.38,73
2018-06-10 09:15,24.1,73
2018-06-10 09:30,25.24,72
2018-06-10 09:45,25.28,69
2018-06-10 10:00,25.38,67
2018-06-10 10:15,24.84,66
2018-06-10 10:30,24.41,67
2018-06-10 10:45,24.73,68
2018-06-10 11:00,26.02,66
2018-06-10 11:15,25.99,65
2018-06-10 11:30,25.45,65
2018-06-10 11:45,25.17,66
2018-06-10 12:00,24.99,67
2018-06-10 12:15,25.78,66
2018-06-10 12:30,26.03,67
2018-06-10 12:45,26.98,66
2018-06-10 13:00,27.31,64
2018-06-10 13:15,26.63,65
2018-06-10 13:30,27.07,65
2018-06-10 13:45,27.21,64
2018-06-10 14:00,27.01,64
2018-06-10 14:15,28.71,62
2018-06-10 14:30,29.25,61
2018-06-10 14:45,28.44,61
2018-06-10 15:00,27.01,63
2018-06-10 15:15,28.13,60
2018-06-10 15:30,30.32,55
2018-06-10 15:45,29.04,59
2018-06-10 16:00,28.88,58
2018-06-10 16:15,27.61,57
2018-06-10 16:30,28.54,55
2018-06-10 16:45,29.02,54
2018-06-10 17:00,29.19,52
2018-06-10 17:15,28.91,51
2018-06-10 17:30,28.48,52
2018-06-10 17:45,28.67,52
2018-06-10 18:00,29.77,49
2018-06-10 18:15,29.64,49
2018-06-10 18:30,27.99,59
2018-06-10 18:45,27.13,63
2018-06-10 19:00,25.88,62
2018-06-10 19:15,25.37,60
2018-06-10 19:30,24.73,60
2018-06-10 19:45,24.15,59
2018-06-10 20:00,23.83,66
2018-06-10 20:15,23.43,67
2018-06-10 20:30,23.06,66
2018-06-10 20:45,22.55,67
2018-06-10 21:00,22.04,68
2018-06-10 21:15,21.96,69
2018-06-10 21:30,21.96,71
2018-06-10 21:45,21.46,74
2018-06-10 22:00,21.41,75
2018-06-10 22:15,21.45,74
2018-06-10 22:30,21.22,73
2018-06-10 22:45,20.99,75
2018-06-10 23:00,20.57,77
2018-06-10 23:15,20.53,77
2018-06-10 23:30,20.55,76
2018-06-10 23:45,20.3,76
2018-06-11 00:00,19.83,80
